line,question,question_type,keywords
899,Explain the function used in R to build confidence interval?,linear regression,"['confidence', 'confidence interval']"
900,Define the function used in R to build confidence interval?,linear regression,"['confidence', 'confidence interval']"
901,Can you explain about the function used in R to build confidence interval?,linear regression,"['confidence', 'confidence interval']"
902,Can you say something about the function used in R to build confidence interval?,linear regression,"['confidence', 'confidence interval']"
903,Can you explain briefly about the function used in R to build confidence interval?,linear regression,"['confidence', 'confidence interval']"
904,Can you give a short summary about the function used in R to build confidence interval?What is prediction interval?,linear regression,"['confidence', 'confidence interval']"
905,What is prediction interval in machine learning?,linear regression,['learning']
906,What is prediction interval in data science?,linear regression,['data']
907,What is prediction interval in python?,linear regression,[]
908,What is prediction interval in R?,linear regression,[]
909,Tell me about prediction interval?,linear regression,[]
910,What do you know about prediction interval?,linear regression,[]
911,Do you know about prediction interval?,linear regression,[]
912,What is the process of prediction interval?,linear regression,[]
913,How prediction interval works ?,linear regression,[]
914,Tell me prediction interval?,linear regression,[]
915,About prediction interval?,linear regression,[]
916,Let me know about prediction interval?,linear regression,[]
917,What do you say about prediction interval?,linear regression,[]
918,What does prediction intervalmean?,linear regression,[]
